  20.000    -2.559    -1.189    -1.819    -1.158     0.175     0.057     0.057     0.111    0.127    0.741    0.952     2.521    -6.389     3.333    -6.402     0.244     0.120     0.120     0.186    0.176    0.812    0.989     9.775    -5.635    10.667    -5.544     0.255     0.108     0.108     0.323    0.266    0.897    1.188    11.454     1.342    12.323     1.310     0.294     0.037     0.037     0.391    0.337    0.870    1.316     9.372     8.185    10.306     8.099     0.386    -0.062    -0.062     0.380    0.378    0.939    1.524     3.295    12.332     4.106    12.413     0.478    -0.025    -0.025     0.233    0.333    0.815    1.661    -3.632    10.105    -2.899    10.103     0.425     0.075     0.075     0.152    0.243    0.733    1.524    -7.487     3.988    -6.654     4.069     0.245     0.117     0.117     0.181    0.174    0.837    1.072 
  21.000    -2.515    -1.200    -1.924    -1.056     0.173     0.060     0.060     0.107    0.122    0.608    1.036     2.585    -6.363     3.235    -6.056     0.241     0.120     0.120     0.180    0.170    0.719    1.327     9.725    -5.661    10.530    -5.087     0.261     0.109     0.109     0.315    0.265    0.988    1.475    11.473     1.357    12.302     1.566     0.279     0.034     0.034     0.403    0.333    0.856    1.326     9.334     8.204    10.067     8.324     0.381    -0.067    -0.067     0.388    0.379    0.743    1.449     3.280    12.308     4.013    12.537     0.452    -0.025    -0.025     0.239    0.328    0.768    1.539    -3.614    10.117    -2.791    10.521     0.408     0.075     0.075     0.158    0.242    0.916    1.548    -7.501     4.005    -7.446     3.789     0.243     0.122     0.122     0.180    0.170    0.223    0.762 
  22.000    -2.480    -1.217    -2.008    -0.943     0.178     0.055     0.055     0.104    0.125    0.546    1.115     2.597    -6.340     2.731    -6.337     0.253     0.114     0.114     0.167    0.171    0.134    1.044     9.681    -5.700     9.893    -5.274     0.263     0.104     0.104     0.322    0.272    0.476    1.519    11.486     1.343    12.008     1.925     0.275     0.025     0.025     0.420    0.339    0.781    1.478     9.287     8.245     9.763     8.581     0.376    -0.076    -0.076     0.387    0.374    0.582    1.356     3.300    12.287     3.669    12.639     0.513    -0.054    -0.054     0.224    0.335    0.510    1.271    -3.610    10.111    -3.093    10.422     0.425     0.074     0.074     0.147    0.239    0.603    1.482    -7.519     4.013    -7.034     3.999     0.235     0.114     0.114     0.189    0.177    0.486    0.980 
  23.000    -2.484    -1.231    -2.026    -1.045     0.183     0.051     0.051     0.102    0.127    0.495    1.112     2.585    -6.319     3.194    -5.842     0.255     0.108     0.108     0.163    0.173    0.775    1.386     9.705    -5.691    10.228    -4.887     0.265     0.107     0.107     0.277    0.249    0.959    1.475    11.484     1.321    11.947     2.104     0.281     0.016     0.016     0.417    0.342    0.909    1.523     9.289     8.294     9.621     8.749     0.400    -0.088    -0.088     0.360    0.369    0.563    1.318     3.303    12.268     3.690    12.665     0.493    -0.037    -0.037     0.222    0.329    0.554    1.276    -3.600    10.109    -3.302    10.273     0.456     0.072     0.072     0.135    0.238    0.340    1.508    -7.510     4.022    -7.067     4.202     0.259     0.114     0.114     0.174    0.179    0.477    1.341 
  24.000    -2.495    -1.212    -2.172    -0.948     0.186     0.049     0.049     0.102    0.129    0.417    1.065     2.550    -6.334     3.213    -5.777     0.253     0.109     0.109     0.174    0.180    0.866    1.393     9.774    -5.643    10.704    -5.288     0.264     0.098     0.098     0.293    0.261    0.996    1.347    11.463     1.317    11.873     1.891     0.300     0.027     0.027     0.376    0.335    0.706    1.495     9.300     8.287     9.765     8.667     0.391    -0.069    -0.069     0.372    0.375    0.600    1.374     3.287    12.255     3.270    12.751     0.504    -0.029    -0.029     0.220    0.332    0.497    1.145    -3.596    10.102    -3.465    10.355     0.454     0.071     0.071     0.138    0.240    0.285    1.024    -7.489     4.023    -7.545     3.873     0.260     0.111     0.111     0.171    0.180    0.160    1.045 
  25.000    -2.516    -1.196    -2.142    -1.221     0.186     0.048     0.048     0.107    0.132    0.375    0.961     2.552    -6.339     3.329    -5.705     0.248     0.106     0.106     0.180    0.183    1.003    1.392     9.765    -5.667    10.408    -4.525     0.258     0.102     0.102     0.279    0.248    1.311    1.448    11.456     1.354    11.515     1.614     0.299     0.016     0.016     0.398    0.345    0.267    1.548     9.293     8.236     9.718     8.463     0.402    -0.079    -0.079     0.357    0.370    0.481    1.378     3.273    12.248     3.684    12.080     0.501    -0.048    -0.048     0.225    0.332    0.444    1.693    -3.595    10.099    -3.203    10.144     0.461     0.071     0.071     0.141    0.245    0.394    1.669    -7.474     4.019    -7.424     3.581     0.259     0.111     0.111     0.178    0.184    0.442    0.847 
  26.000    -2.514    -1.183    -2.331    -1.326     0.185     0.048     0.048     0.110    0.134    0.233    0.764     2.562    -6.340     3.140    -6.253     0.247     0.105     0.105     0.183    0.185    0.584    1.154     9.758    -5.677     9.998    -5.145     0.270     0.111     0.111     0.321    0.273    0.583    1.510    11.425     1.353    11.774     1.811     0.294     0.018     0.018     0.409    0.346    0.575    1.500     9.295     8.216     9.516     8.569     0.408    -0.092    -0.092     0.382    0.384    0.417    1.353     3.283    12.252     3.258    12.337     0.498    -0.036    -0.036     0.226    0.334    0.088    1.206    -3.597    10.099    -3.338    10.036     0.434     0.063     0.063     0.152    0.249    0.267    1.375    -7.475     4.016    -7.776     3.387     0.266     0.110     0.110     0.174    0.185    0.697    1.120 
  27.000    -2.508    -1.190    -2.244    -1.260     0.183     0.050     0.050     0.112    0.134    0.273    0.870     2.569    -6.335     3.425    -5.878     0.249     0.110     0.110     0.186    0.185    0.971    1.374     9.754    -5.679    10.211    -5.645     0.275     0.104     0.104     0.291    0.263    0.458    1.227    11.421     1.352    11.704     1.327     0.291     0.029     0.029     0.383    0.333    0.283    1.308     9.282     8.212     9.508     8.163     0.397    -0.083    -0.083     0.371    0.375    0.232    1.577     3.297    12.252     3.832    12.201     0.499    -0.049    -0.049     0.236    0.340    0.538    1.736    -3.600    10.100    -3.395    10.160     0.452     0.067     0.067     0.152    0.253    0.214    1.660    -7.477     4.027    -7.390     3.532     0.245     0.109     0.109     0.189    0.185    0.502    0.856 
  28.000    -2.490    -1.190    -2.185    -1.174     0.180     0.051     0.051     0.117    0.135    0.305    0.993     2.570    -6.331     2.374    -6.739     0.255     0.114     0.114     0.188    0.186    0.453    1.166     9.753    -5.678    10.177    -5.557     0.278     0.101     0.101     0.310    0.276    0.440    1.338    11.424     1.343    11.930     1.275     0.288     0.030     0.030     0.403    0.339    0.511    1.299     9.275     8.223     9.690     8.106     0.388    -0.093    -0.093     0.387    0.376    0.431    1.582     3.305    12.252     3.506    12.112     0.463    -0.015    -0.015     0.244    0.336    0.245    1.496    -3.600    10.103    -3.397    10.060     0.415     0.079     0.079     0.162    0.247    0.207    1.338    -7.485     4.030    -7.267     3.795     0.257     0.110     0.110     0.179    0.183    0.321    0.781 
  29.000    -2.484    -1.191    -2.532    -1.192     0.184     0.049     0.049     0.113    0.136    0.048    0.999     2.568    -6.331     2.677    -6.122     0.254     0.112     0.112     0.191    0.190    0.236    1.202     9.753    -5.678     9.912    -5.260     0.265     0.107     0.107     0.332    0.276    0.448    1.505    11.429     1.336    11.523     1.937     0.284     0.019     0.019     0.423    0.346    0.608    1.597     9.279     8.236     9.334     8.489     0.380    -0.096    -0.096     0.401    0.379    0.259    1.428     3.304    12.255     3.304    12.356     0.521    -0.051    -0.051     0.228    0.341    0.102    1.157    -3.594    10.108    -3.666    10.072     0.421     0.070     0.070     0.163    0.252    0.080    1.546    -7.491     4.028    -7.482     4.096     0.260     0.110     0.110     0.180    0.186    0.069    0.954 
  30.000    -2.486    -1.185    -2.345    -1.010     0.187     0.046     0.046     0.112    0.138    0.225    1.000     2.568    -6.334     2.719    -6.043     0.254     0.104     0.104     0.181    0.188    0.328    1.174     9.753    -5.681     9.889    -5.578     0.266     0.089     0.089     0.311    0.273    0.171    1.464    11.430     1.335    11.667     1.634     0.302     0.030     0.030     0.379    0.337    0.382    1.500     9.282     8.233     9.314     8.595     0.385    -0.071    -0.071     0.380    0.376    0.363    1.458     3.294    12.255     3.813    12.190     0.509    -0.064    -0.064     0.233    0.338    0.523    1.760    -3.589    10.112    -3.596    10.240     0.438     0.067     0.067     0.147    0.245    0.128    0.899    -7.489     4.028    -7.091     4.422     0.260     0.104     0.104     0.177    0.187    0.561    1.360 
  31.000    -2.491    -1.182    -2.631    -1.059     0.191     0.042     0.042     0.111    0.139    0.186    0.789     2.566    -6.339     2.054    -6.497     0.258     0.099     0.099     0.177    0.190    0.536    1.296     9.755    -5.683     9.443    -5.723     0.277     0.095     0.095     0.310    0.277    0.315    1.269    11.431     1.338    11.163     1.945     0.310     0.012     0.012     0.408    0.355    0.663    1.503     9.290     8.234     9.040     8.744     0.411    -0.116    -0.116     0.383    0.380    0.568    1.658     3.290    12.258     3.599    12.575     0.490    -0.020    -0.020     0.235    0.338    0.442    1.334    -3.591    10.110    -3.146    10.437     0.434     0.052     0.052     0.155    0.254    0.553    1.380    -7.486     4.027    -7.246     4.487     0.273     0.098     0.098     0.165    0.188    0.519    1.119 
  32.000    -2.493    -1.181    -2.414    -1.022     0.191     0.042     0.042     0.109    0.139    0.178    0.901     2.566    -6.339     2.320    -6.567     0.269     0.102     0.102     0.173    0.190    0.336    1.367     9.756    -5.684     9.512    -5.318     0.284     0.077     0.077     0.303    0.283    0.440    1.152    11.432     1.341    11.212     1.760     0.312     0.018     0.018     0.391    0.349    0.473    1.457     9.292     8.233     9.344     8.486     0.401    -0.110    -0.110     0.392    0.381    0.258    1.398     3.293    12.261     3.344    12.500     0.503    -0.047    -0.047     0.233    0.339    0.245    1.161    -3.592    10.111    -3.434    10.267     0.436     0.062     0.062     0.154    0.252    0.222    1.281    -7.483     4.029    -7.236     4.218     0.268     0.105     0.105     0.179    0.192    0.311    1.414 
  33.000    -2.491    -1.181    -2.239    -1.030     0.186     0.046     0.046     0.111    0.136    0.294    1.110     2.564    -6.338     2.686    -6.393     0.258     0.108     0.108     0.182    0.188    0.133    0.878     9.756    -5.684     9.954    -5.411     0.272     0.097     0.097     0.307    0.272    0.337    1.521    11.431     1.340    11.767     1.467     0.292     0.019     0.019     0.401    0.341    0.358    1.365     9.292     8.234     9.648     8.267     0.407    -0.100    -0.100     0.379    0.380    0.358    1.476     3.294    12.258     3.481    12.221     0.501    -0.056    -0.056     0.231    0.335    0.190    1.752    -3.597    10.108    -3.405    10.281     0.390     0.067     0.067     0.170    0.249    0.259    1.353    -7.483     4.030    -7.014     4.491     0.251     0.106     0.106     0.185    0.188    0.658    1.375 
  34.000    -2.489    -1.183    -1.925    -1.097     0.185     0.049     0.049     0.106    0.131    0.571    1.052     2.563    -6.338     3.209    -6.326     0.251     0.110     0.110     0.183    0.184    0.646    1.062     9.755    -5.683    10.934    -5.249     0.280     0.093     0.093     0.290    0.269    1.257    1.379    11.431     1.339    12.351     1.534     0.300     0.029     0.029     0.372    0.333    0.940    1.362     9.288     8.234     9.782     8.575     0.408    -0.058    -0.058     0.349    0.373    0.599    1.404     3.298    12.258     3.997    12.527     0.451    -0.004    -0.004     0.235    0.326    0.749    1.547    -3.601    10.106    -2.638    10.099     0.409     0.069     0.069     0.151    0.239    0.963    1.499    -7.484     4.030    -6.390     4.364     0.252     0.108     0.108     0.177    0.181    1.144    1.267 
  35.000    -2.488    -1.183    -1.860    -1.018     0.179     0.055     0.055     0.107    0.127    0.649    1.068     2.565    -6.337     2.879    -6.433     0.259     0.115     0.115     0.170    0.175    0.329    0.871     9.754    -5.683    10.100    -6.010     0.272     0.105     0.105     0.312    0.271    0.476    1.053    11.431     1.339    11.972     1.386     0.288     0.033     0.033     0.392    0.334    0.543    1.318     9.288     8.234     9.670     8.434     0.389    -0.085    -0.085     0.376    0.373    0.432    1.362     3.297    12.257     3.980    12.199     0.487    -0.041    -0.041     0.224    0.328    0.686    1.715    -3.599    10.108    -3.430    10.242     0.433     0.080     0.080     0.147    0.239    0.217    1.383    -7.486     4.028    -6.683     4.192     0.251     0.116     0.116     0.178    0.177    0.819    1.175 
  36.000    -2.489    -1.183    -1.881    -1.374     0.173     0.058     0.058     0.112    0.127    0.637    0.799     2.566    -6.337     3.326    -6.519     0.234     0.118     0.118     0.193    0.177    0.781    0.868     9.754    -5.682    11.093    -5.617     0.270     0.118     0.118     0.282    0.249    1.340    1.172    11.431     1.339    12.033     1.341     0.298     0.053     0.053     0.344    0.316    0.602    1.317     9.289     8.233     9.931     8.241     0.385    -0.031    -0.031     0.343    0.362    0.643    1.511     3.294    12.256     3.934    12.027     0.507    -0.050    -0.050     0.233    0.340    0.680    1.725    -3.597    10.109    -3.311     9.909     0.450     0.085     0.085     0.145    0.241    0.349    1.035    -7.487     4.026    -7.012     3.682     0.241     0.119     0.119     0.186    0.175    0.587    0.762 
