  41.000    -5.360    -6.948    -2.120    -4.790    -5.022    -1.829    2.009    0.252   16.699 0     0.664   -10.900     0.039     1.435    -9.263     0.004    1.809    0.462   -2.047 0     7.075    -7.608     1.894     7.628    -5.373     1.953    2.303    0.288    3.399 0     9.977    -0.999     2.995    10.614     1.105     2.921    2.199    0.229   -4.255 0     6.595     5.390    -2.898     6.978     7.363    -2.890    2.010    0.177    0.450 0     1.496    10.550    -1.665     1.550    12.574    -1.898    2.025    0.154  -13.344 0    -4.104     6.019    -0.102    -3.582     7.669     0.114    1.730    0.283   12.421 0    -7.818    -0.170     0.702    -7.472     1.642     0.995    1.845    0.359   16.759 0 
  42.000    -5.362    -6.950    -2.256    -4.927    -5.090    -1.957    1.910    0.264   17.141 0     0.666   -10.901    -0.211     1.516    -8.995    -0.239    2.087    0.329   -1.609 0     7.075    -7.606     1.589     7.723    -5.448     1.668    2.254    0.280    4.526 0     9.971    -0.998     2.931    10.425     0.970     2.853    2.020    0.121   -4.453 0     6.593     5.390    -2.994     6.857     7.458    -2.984    2.084    0.285    0.543 0     1.497    10.544    -1.336     1.669    12.674    -1.526    2.137    0.314  -10.871 0    -4.104     6.019    -1.915    -3.392     7.896    -1.533    2.007    0.262   21.909 0    -7.815    -0.167     0.756    -7.388     1.717     1.054    1.932    0.903   17.059 0 
  43.000    -5.363    -6.952    -2.362    -4.990    -5.123    -2.062    1.866    0.173   17.141 0     0.667   -10.901    -0.490     1.430    -8.914    -0.500    2.129    0.196   -0.586 0     7.075    -7.603     1.311     7.916    -5.237     1.374    2.512    0.182    3.619 0     9.967    -0.997     2.824    10.547     1.053     2.750    2.131    0.171   -4.286 0     6.581     5.389    -3.047     6.665     7.659    -3.037    2.272    0.334    0.532 0     1.500    10.536    -1.193     1.586    12.633    -1.360    2.099    0.102   -9.564 0    -4.105     6.017    -2.038    -3.417     7.857    -1.630    1.965    0.113   23.428 0    -7.815    -0.167     0.840    -7.263     1.901     1.147    2.140    0.120   17.590 0 
  44.000    -5.366    -6.954    -2.449    -4.786    -4.987    -2.146    2.051    0.127   17.366 0     0.669   -10.902    -0.709     1.482    -8.474    -0.723    2.561    0.264   -0.798 0     7.075    -7.603     1.034     7.886    -5.143     1.106    2.590    0.176    4.108 0     9.966    -0.997     2.687    10.292     1.058     2.615    2.080    0.210   -4.140 0     6.572     5.388    -3.017     6.665     7.984    -3.006    2.598    0.500    0.591 0     1.504    10.527    -1.074     1.481    12.933    -1.241    2.407    0.318   -9.583 0    -4.108     6.012    -2.103    -3.833     7.870    -1.697    1.878    0.266   23.227 0    -7.815    -0.167     3.039    -7.305     1.645    -2.934    1.883    0.212   17.782 0 
  45.000    -5.367    -6.955    -2.499    -4.705    -5.204    -2.193    1.872    0.223   17.541 0     0.670   -10.903    -0.924     1.359    -8.617    -0.928    2.388    0.156   -0.228 0     7.076    -7.602     0.822     7.837    -5.317     0.893    2.409    0.123    4.071 0     9.960    -0.994     2.579    10.713     1.562     2.505    2.664    0.303   -4.237 0     6.569     5.387    -2.782     7.060     7.837    -2.763    2.499    0.261    1.083 0     1.505    10.524    -0.758     1.614    13.143    -0.928    2.622    0.319   -9.760 0    -4.109     6.010    -2.178    -3.773     8.015    -1.778    2.032    0.223   22.950 0    -7.816    -0.168    -2.794    -7.438     1.780    -2.411    1.985    0.807   21.898 0 
  46.000    -5.369    -6.956    -2.519    -4.996    -4.918    -2.215    2.072    0.181   17.375 0     0.672   -10.906    -1.117     1.269    -8.261    -1.120    2.711    0.484   -0.181 0     7.077    -7.601     0.658     7.628    -5.298     0.721    2.368    0.219    3.573 0     9.957    -0.992     2.479    10.801     1.731     2.397    2.850    0.392   -4.702 0     6.568     5.387    -2.106     6.563     7.956    -2.079    2.569    0.249    1.528 0     1.506    10.524     0.043     1.952    12.877    -0.174    2.395    0.256  -12.446 0    -4.110     6.009    -2.276    -4.146     8.158    -1.877    2.149    0.182   22.881 0    -7.820    -0.169    -2.740    -7.287     2.140    -2.343    2.370    0.123   22.769 0 
  47.000    -5.370    -6.957    -2.478    -4.897    -4.837    -2.176    2.172    0.123   17.294 0     0.672   -10.908    -1.333     1.127    -8.375    -1.344    2.574    0.477   -0.624 0     7.078    -7.600     0.480     7.772    -5.209     0.546    2.490    0.200    3.801 0     9.955    -0.990     2.390    10.446     1.461     2.310    2.500    0.354   -4.582 0     6.567     5.385    -1.856     6.462     7.804    -1.832    2.422    0.234    1.379 0     1.509    10.524     0.287     1.814    12.674     0.054    2.172    0.139  -13.332 0    -4.110     6.008    -2.398    -4.004     8.178    -2.003    2.172    0.211   22.656 0    -7.826    -0.172    -2.710    -7.078     2.164    -2.316    2.453    0.401   22.605 0 
  48.000    -5.369    -6.957    -2.359    -5.137    -4.812    -2.056    2.157    0.237   17.404 0     0.673   -10.910    -1.535     1.391    -8.571    -1.536    2.447    0.164   -0.062 0     7.080    -7.599     0.226     7.690    -4.936     0.279    2.732    0.078    3.042 0     9.955    -0.990     2.279    10.382     1.499     2.203    2.525    0.229   -4.384 0     6.567     5.382    -1.736     6.585     7.742    -1.709    2.360    0.207    1.535 0     1.511    10.525     0.422     2.087    12.709     0.196    2.259    0.164  -12.954 0    -4.111     6.008    -2.474    -4.166     8.121    -2.077    2.114    0.638   22.719 0    -7.830    -0.174    -2.704    -7.362     2.233    -2.308    2.452    0.186   22.662 0 
  49.000    -5.370    -6.958    -2.174    -5.050    -5.111    -1.864    1.874    0.219   17.758 0     0.672   -10.911    -1.713     1.576    -8.411    -1.727    2.658    0.458   -0.779 0     7.080    -7.599    -0.179     7.713    -5.054    -0.139    2.623    0.122    2.285 0     9.953    -0.987     2.131    10.247     1.646     2.066    2.650    0.401   -3.714 0     6.567     5.381    -1.659     6.652     7.692    -1.641    2.312    0.297    1.042 0     1.513    10.526     0.521     1.992    12.680     0.289    2.206    0.251  -13.297 0    -4.110     6.008    -2.493    -4.094     8.062    -2.090    2.054    0.161   23.048 0    -7.834    -0.176    -2.725    -7.638     2.142    -2.328    2.326    0.123   22.738 0 
  50.000    -5.371    -6.959    -2.002    -4.718    -5.119    -1.690    1.951    0.121   17.888 0     0.673   -10.911    -1.874     1.534    -8.209    -1.896    2.836    0.262   -1.242 0     7.082    -7.600    -0.460     7.991    -4.919    -0.419    2.831    0.118    2.349 0     9.952    -0.986     1.874    10.292     1.567     1.795    2.576    0.448   -4.513 0     6.567     5.380    -1.486     6.866     7.583    -1.469    2.223    0.399    1.005 0     1.514    10.527     0.624     1.881    12.706     0.393    2.209    0.109  -13.235 0    -4.112     6.007    -2.495    -3.874     7.918    -2.092    1.926    0.238   23.087 0    -7.836    -0.176    -2.768    -7.478     1.840    -2.367    2.048    0.246   22.942 0 
  51.000    -7.684   -10.987    -2.145    -5.984    -9.682    -1.834    2.143    0.281   17.818 0    -0.772   -16.391    -1.792     1.020   -14.319    -1.796    2.739    1.772   -0.271 0     9.290    -8.976    -0.588    10.226    -5.820    -0.541    3.291    0.867    2.651 0     9.749    -1.375     0.859    10.673     1.824     0.769    3.330    0.464   -5.178 0     6.842     5.276    -0.277     7.109     7.896    -0.206    2.634    0.195    4.039 0     6.159    15.887     0.901     5.085    17.330     0.664    1.799    0.844  -13.600 0    -4.380     5.781    -3.034    -4.866     7.283    -2.642    1.578    0.249   22.492 0    -8.403    -0.367    -2.865    -8.515     0.384    -2.451    0.759    0.437   23.743 0 
  52.000    -9.444   -13.537    -2.183    -7.124   -12.391    -1.880    2.588    0.508   17.359 0    -1.758   -21.499    -1.725     1.191   -20.044    -1.726    3.289    1.166   -0.063 0    12.958   -11.756    -0.678    14.267    -8.302    -0.633    3.694    0.741    2.568 0    12.138     0.889     0.637    12.314     3.764     0.616    2.880    0.604   -1.217 0     7.304     5.290     0.810     7.258     7.825     0.852    2.535    0.277    2.403 0     8.673    19.167     0.934     6.547    21.827     0.698    3.405    0.344  -13.558 0    -5.472     5.979     2.636    -5.386     6.776     3.028    0.801    0.736   22.454 0   -12.175    -1.437    -2.869   -11.196    -0.738    -2.455    1.202    0.731   23.722 0 
  53.000    -9.827   -14.072    -2.211    -7.226   -13.934    -1.909    2.604    0.917   17.285 0    -2.230   -25.810    -1.609     2.189   -23.614    -1.597    4.935    0.908    0.686 0    15.911   -14.246    -0.754    18.443   -10.745    -0.703    4.321    0.398    2.940 0    14.544     2.504     0.432    15.905     6.263     0.425    3.998    0.340   -0.384 0     7.711     6.200     1.451     7.929     8.867     1.417    2.675    0.359   -1.914 0     8.706    19.227     1.544     7.338    22.002     1.296    3.094    0.140  -14.218 0    -6.263     6.700     2.351    -5.505     7.215     2.787    0.916    0.350   24.997 0   -17.922    -3.039    -2.881   -16.272    -3.934    -2.466    1.877    0.354   23.764 0 
  54.000   -10.485   -14.973    -2.244    -7.378   -14.816    -1.941    3.111    0.226   17.346 0    -2.216   -26.938    -0.836     2.782   -24.893    -0.807    5.401    0.251    1.639 0    16.031   -14.374    -1.788    18.939   -10.506    -1.651    4.839    0.150    7.828 0    18.107     3.963     0.303    18.683     7.967     0.311    4.046    0.790    0.427 0     7.731     6.826     1.818     8.069     9.649     1.772    2.843    0.443   -2.662 0     8.272    19.519     2.543     7.217    22.189     2.213    2.871    0.317  -18.925 0    -6.662     7.111     2.348    -6.503     8.189     2.785    1.090    0.800   25.062 0   -21.370    -3.940    -2.902   -19.376    -4.937    -2.487    2.229    0.386   23.830 0 
  55.000   -11.088   -15.691    -2.360    -7.373   -15.066    -2.050    3.767    0.169   17.770 0    -1.569   -27.124    -0.240     3.472   -25.192    -0.170    5.399    0.399    4.017 0    15.616   -14.729    -2.550    18.529   -10.823    -2.537    4.873    0.268    0.762 0    19.405     4.322     0.201    20.525     8.462     0.212    4.289    0.485    0.676 0     7.591     7.142     2.209     8.123    10.126     2.192    3.031    0.178   -1.012 0     6.490    20.574     2.653     6.314    23.400     2.331    2.831    0.328  -18.435 0    -8.579     9.011     2.370    -7.882     9.330     2.805    0.767    0.832   24.919 0   -21.310    -4.190     1.119   -18.946    -5.230     1.461    2.582    0.396   19.619 0 
  56.000   -11.091   -15.694    -2.282    -7.965   -15.266    -1.963    3.156    0.301   18.229 0     1.375   -27.575    -0.083     5.082   -25.193    -0.056    4.407    0.725    1.515 0    14.818   -15.174    -2.695    17.931   -11.504    -2.718    4.812    0.232   -1.305 0    22.517     4.749     0.043    23.158     9.029     0.056    4.327    0.309    0.726 0     7.433     7.314     2.229     8.072    10.216     2.199    2.972    0.258   -1.692 0     5.152    21.233     2.749     4.402    24.306     2.427    3.163    0.736  -18.454 0    -9.629    10.023     2.385    -8.948    10.055     2.821    0.682    0.280   24.953 0   -20.947    -3.813     0.795   -19.104    -4.015     1.282    1.854    0.472   27.922 0 
  57.000   -11.195   -15.925    -1.739    -7.630   -14.876    -1.361    3.715    0.201   21.651 0     2.755   -27.642     0.165     7.218   -25.158     0.162    5.108    0.467   -0.184 0    14.231   -15.368    -3.132    17.387   -11.422     3.113    5.053    0.296   -2.206 0    22.693     4.680    -1.046    23.370     8.955    -1.013    4.328    0.103    1.942 0     7.591     7.514     0.978     7.975    10.438     1.243    2.950    0.269   15.199 0     2.082    22.387     2.871     2.236    24.990     2.549    2.608    0.306  -18.417 0   -10.012    10.389     2.320    -9.506    10.617     2.754    0.555    0.217   24.901 0   -19.316    -2.200     0.764   -17.605    -1.847     1.262    1.747    0.249   28.528 0 
  58.000   -11.203   -15.934    -1.427    -7.591   -14.977    -1.042    3.736    0.151   22.056 0     3.147   -27.483     0.631     7.859   -24.736     0.591    5.454    0.161   -2.273 0    13.888   -15.095     2.326    16.970   -11.061     2.226    5.076    0.162   -5.732 0    23.313     2.714    -1.382    23.984     8.389    -1.292    5.714    0.263    5.137 0     7.645     7.592     0.969     8.059    11.278     1.232    3.709    0.377   15.090 0     0.810    22.625     3.056    -0.029    25.591     2.742    3.083    0.216  -17.955 0   -10.244    10.673     2.002   -10.129    11.301     2.448    0.638    0.122   25.568 0   -18.504    -1.454     0.695   -16.602    -0.792     1.201    2.014    0.255   28.991 0 
  59.000   -11.049   -16.525    -1.231    -7.278   -15.290    -0.851    3.968    0.362   21.740 0     3.400   -27.246     0.938     8.510   -23.663     0.908    6.240    0.380   -1.720 0    13.399   -14.439     2.161    16.705   -10.144     2.042    5.420    0.194   -6.805 0    23.750    -0.930    -1.551    25.140     4.935    -1.461    6.028    0.838    5.120 0     8.569     8.896     0.926     8.372    12.265     1.190    3.375    0.298   15.126 0     0.061    22.710    -2.942    -1.148    25.681     3.019    3.208    0.223  -18.461 0   -10.428    11.197     1.836   -10.614    12.242     2.290    1.062    0.324   26.032 0   -17.813    -0.930     0.469   -16.163    -0.160     0.962    1.821    0.342   28.219 0 
  60.000   -10.929   -16.719    -1.039    -6.728   -15.497    -0.658    4.375    0.412   21.840 0     2.984   -27.952     1.085     8.720   -23.550     1.045    7.231    0.480   -2.266 0    13.107   -13.984     2.146    16.507    -9.311     2.029    5.779    0.368   -6.701 0    23.679    -1.739    -1.795    25.209     4.601    -1.725    6.522    0.170    4.009 0     9.447     9.971     0.821     9.106    13.845     1.082    3.889    0.326   14.928 0    -0.576    22.501    -2.630    -1.687    25.317    -2.991    3.028    0.188  -20.700 0   -10.664    12.240     1.778   -11.076    13.400     2.236    1.231    0.581   26.246 0   -17.355    -0.843    -0.018   -15.942    -0.090     0.453    1.602    0.321   26.973 0 
  61.000   -10.792   -16.858    -0.867    -6.667   -15.446    -0.461    4.360    0.188   23.261 0     3.858   -26.098     1.167     9.264   -22.155     1.134    6.691    0.562   -1.914 0    12.985   -13.817     2.185    16.230    -9.285     2.070    5.574    0.289   -6.581 0    23.507    -2.052    -2.127    25.175     4.044    -2.056    6.319    0.386    4.072 0     9.693    10.183     0.684     9.683    14.571     0.938    4.387    0.161   14.590 0    -0.736    22.365    -1.946    -2.027    25.004    -2.293    2.938    0.232  -19.851 0   -10.704    12.427     1.928   -11.261    13.911     2.389    1.585    0.364   26.383 0   -16.858    -0.885    -0.211   -15.252    -0.254     0.244    1.726    0.258   26.073 0 
  62.000   -10.282   -17.380    -0.584    -6.756   -15.606    -0.186    3.947    0.142   22.793 0     4.466   -24.611     1.258     9.083   -20.413     1.223    6.240    0.314   -2.004 0    12.897   -13.553     1.749    15.867    -9.064     1.619    5.383    0.354   -7.403 0    22.897    -2.758    -2.425    24.589     3.507    -2.371    6.490    0.182    3.067 0     9.977    10.391     0.519    10.293    15.038     0.793    4.658    0.175   15.682 0    -0.761    22.075    -1.544    -1.977    24.817    -1.853    2.999    0.667  -17.693 0   -10.702    12.440     3.032   -11.208    14.044    -2.889    1.682    0.370   20.751 0   -15.800    -1.171    -0.335   -13.519    -0.238     0.131    2.465    0.899   26.655 0 
  63.000   -10.026   -17.467    -0.036    -6.417   -15.535     0.341    4.094    0.169   21.600 0     4.710   -23.664     1.472     9.277   -19.696     1.450    6.050    0.218   -1.307 0    12.822   -13.111     1.732    15.894    -8.052     1.660    5.919    0.127   -4.097 0    22.024    -3.399    -2.841    23.744     2.943    -2.773    6.572    0.201    3.926 0    10.333    10.517     0.319    10.200    15.318     0.578    4.803    0.323   14.839 0    -0.691    21.406    -1.330    -2.536    24.100    -1.647    3.265    0.316  -18.175 0   -11.009    12.430    -3.043   -11.149    13.901    -2.780    1.478    0.114   15.050 0   -14.915    -1.564    -0.425   -13.406    -0.449     0.039    1.877    0.490   26.552 0 
  64.000    -9.665   -17.435     0.156    -5.913   -15.681     0.477    4.142    0.258   18.354 0     4.654   -23.419     2.137     9.104   -19.617     2.095    5.853    0.259   -2.417 0    12.775   -12.861     1.922    15.760    -8.056     1.854    5.657    0.458   -3.888 0    21.391    -3.460     2.908    22.706     2.925     2.988    6.519    0.222    4.579 0    11.680    10.837     0.148    10.882    15.158     0.401    4.394    0.229   14.487 0    -0.418    20.618    -1.154    -2.505    23.417    -1.477    3.492    0.489  -18.496 0   -11.435    12.366    -2.962   -12.262    13.171    -2.700    1.154    0.215   15.020 0   -13.566    -2.224    -0.478   -11.871    -0.748    -0.016    2.248    0.387   26.467 0 
  65.000    -9.478   -17.402     0.180    -5.870   -15.372     0.498    4.140    0.218   18.206 0     4.424   -23.202     2.489     8.703   -18.853     2.509    6.101    0.246    1.107 0    12.765   -12.843     2.840    15.832    -7.744     2.731    5.951    0.156   -6.228 0    20.822    -3.221     2.606    21.907     3.122     2.699    6.435    0.471    5.331 0    12.114    10.884    -0.002    11.336    15.602     0.256    4.782    0.238   14.797 0     0.055    19.716    -1.067    -2.022    22.576    -1.408    3.535    0.167  -19.492 0   -12.430    12.146    -2.890   -12.848    13.233    -2.629    1.165    0.326   14.927 0   -12.044    -3.025    -0.479   -10.949    -1.283    -0.018    2.058    0.526   26.423 0 
  66.000    -8.184   -17.167     0.210    -5.386   -14.964     0.530    3.561    0.392   18.319 0     4.077   -22.999     2.732     8.409   -18.787     2.761    6.043    0.254    1.667 0    12.657   -12.826     3.132    14.999    -7.723     3.060    5.615    0.113   -4.165 0    19.917    -2.539     2.433    21.130     3.690     2.519    6.346    0.294    4.905 0    12.728    10.835    -0.126    11.998    15.744     0.116    4.963    0.104   13.883 0     0.440    18.993    -1.090    -1.700    22.202    -1.432    3.857    0.169  -19.631 0   -12.852    12.032    -2.728   -13.280    13.517    -2.462    1.545    0.332   15.266 0   -11.531    -3.271    -0.372    -9.920    -1.226     0.098    2.603    0.152   26.931 0 
  67.000    -8.251   -17.210     1.824    -5.562   -14.935     2.148    3.522    0.212   18.531 0     3.979   -23.023    -2.684     8.300   -18.622    -2.640    6.168    0.138    2.529 0    12.500   -12.828    -3.017    14.568    -7.585    -3.083    5.636    0.157   -3.759 0    19.346    -1.960     2.306    19.876     4.194     2.405    6.177    0.508    5.670 0    12.740    10.831    -0.196    11.946    15.826     0.042    5.058    0.238   13.644 0     0.830    18.185    -1.193    -1.509    21.875    -1.530    4.369    0.266  -19.359 0   -12.941    11.990    -1.896   -13.594    13.602    -1.622    1.739    0.331   15.711 0   -11.394    -3.303     0.466    -9.918    -1.276     0.937    2.508    0.264   27.010 0 
  68.000    -8.329   -17.116     2.342    -5.425   -14.718     2.614    3.767    0.126   15.545 0     3.593   -23.317    -2.408     7.384   -18.789    -2.366    5.905    0.205    2.408 0    12.134   -12.891    -2.918    14.054    -7.511    -2.976    5.713    0.089   -3.364 0    19.109    -1.641     2.189    19.313     4.551     2.304    6.196    0.145    6.572 0    13.160    10.748    -0.171    11.861    15.884     0.067    5.297    0.164   13.623 0     0.830    18.147    -1.468    -1.608    21.831    -1.811    4.418    0.339  -19.619 0   -12.940    12.027    -1.594   -14.192    13.898    -1.319    2.251    0.581   15.737 0   -11.191    -3.134     0.826   -10.267    -1.340     1.309    2.018    0.273   27.631 0 
  69.000    -8.730   -16.726     2.419    -6.168   -14.443     2.693    3.431    0.297   15.705 0     3.018   -23.911    -2.288     6.850   -19.220    -2.243    6.058    0.197    2.568 0    11.860   -12.966    -2.821    13.718    -7.521    -2.871    5.753    0.218   -2.901 0    18.959    -1.427     1.973    19.250     4.792     2.068    6.226    0.117    5.461 0    13.276    10.738     0.824    11.920    15.850     0.975    5.289    0.110    8.653 0     0.823    18.063    -1.679    -1.725    21.511    -2.023    4.288    0.228  -19.750 0   -12.924    11.719    -1.469   -14.344    13.321    -1.207    2.141    0.274   15.009 0   -11.052    -2.949     0.948   -10.207    -0.912     1.418    2.206    0.351   26.948 0 
  70.000    -9.039   -16.463     2.457    -6.265   -14.386     2.731    3.465    0.233   15.697 0     2.640   -24.387    -2.217     6.677   -19.843    -2.178    6.078    0.270    2.236 0    11.555   -13.080    -2.740    13.688    -7.422    -2.799    6.046    0.118   -3.388 0    18.977    -1.423     0.555    19.285     4.542     0.539    5.973    0.824   -0.908 0    13.423    11.020     1.197    11.839    16.408     1.343    5.616    0.194    8.338 0     0.780    17.799    -1.821    -1.643    21.479    -2.156    4.405    0.272  -19.219 0   -12.884    11.383    -0.770   -13.975    13.161    -0.571    2.086    0.155   11.401 0   -10.528    -2.206     0.923    -9.956    -0.004     1.397    2.275    0.320   27.139 0 
  71.000    -9.293   -16.261     2.487    -6.961   -14.206     2.760    3.108    0.176   15.609 0     2.316   -24.833    -2.171     6.797   -20.339    -2.136    6.346    0.180    2.005 0    11.181   -13.247    -2.697    13.115    -7.681    -2.754    5.892    0.353   -3.314 0    19.129    -1.352     0.331    19.602     4.699     0.253    6.069    0.417   -4.449 0    13.519    11.277     1.255    11.797    16.816     1.379    5.800    0.384    7.054 0     0.596    17.200    -1.926    -1.954    21.075    -2.269    4.638    0.136  -19.660 0   -12.942    11.358     0.587   -13.843    13.116     0.760    1.975    0.167    9.950 0   -10.476    -2.141     0.171    -9.748     0.051     0.610    2.310    0.232   25.195 0 
  72.000    -9.377   -16.199     2.997    -6.996   -14.138    -3.046    3.150    0.244   13.748 0     2.259   -24.914    -2.228     6.364   -20.331    -2.195    6.152    0.381    1.929 0    10.837   -13.414    -2.697    12.942    -7.662    -2.755    6.125    0.173   -3.289 0    19.243    -1.320     0.151    19.740     4.992     0.065    6.331    0.135   -4.894 0    13.702    11.846     1.253    11.742    17.223     1.378    5.724    0.447    7.118 0     0.495    16.952    -2.012    -2.081    20.827    -2.343    4.654    0.139  -18.946 0   -12.793    11.472     0.741   -13.912    13.165     0.907    2.029    0.220    9.530 0   -10.416    -2.168    -0.490    -9.599    -0.136    -0.073    2.190    0.141   23.896 0 
  73.000    -9.366   -16.187    -2.074    -6.861   -14.096    -1.884    3.263    0.207   10.884 0     2.246   -24.930    -2.312     5.944   -20.382    -2.281    5.862    0.207    1.803 0    10.838   -13.425     2.472    12.786    -7.451     2.468    6.284    0.106   -0.227 0    19.232    -1.327    -1.093    19.425     5.205    -1.221    6.535    0.185   -7.302 0    13.875    12.330     1.164    11.903    17.793     1.293    5.808    0.303    7.381 0     0.427    16.824    -2.131    -1.882    20.721    -2.450    4.530    0.095  -18.261 0   -12.887    11.372     0.855   -13.754    13.647     1.027    2.434    0.141    9.826 0   -10.222    -2.281    -0.543    -9.832     0.092    -0.130    2.405    0.266   23.607 0 
  74.000    -9.390   -16.253    -1.962    -6.966   -14.324    -1.769    3.098    0.232   11.035 0     2.188   -24.987    -2.385     5.849   -20.130    -2.347    6.081    0.160    2.157 0    10.855   -13.363     1.540    12.841    -7.616     1.558    6.080    0.261    1.023 0    19.199    -1.333    -2.512    19.134     5.282    -2.804    6.615    0.099  -16.687 0    13.886    12.351     0.823    11.855    18.042     0.960    6.043    0.292    7.853 0     0.427    16.825    -2.322    -1.874    20.778    -2.634    4.573    0.221  -17.877 0   -12.832    11.442     0.950   -13.717    13.569     1.120    2.303    0.213    9.756 0   -10.135    -2.330    -0.461    -9.755     0.055    -0.045    2.415    0.237   23.851 0 
  75.000    -9.486   -16.491    -1.929    -6.941   -14.415    -1.731    3.284    0.168   11.319 0     2.160   -25.014    -2.916     5.958   -20.385    -2.907    5.988    0.199    0.517 0    10.858   -13.314     1.539    12.598    -7.417     1.549    6.148    0.321    0.569 0    19.052    -1.422    -2.716    19.388     5.109    -3.024    6.540    0.091  -17.694 0    13.954    12.381     0.350    11.871    18.212     0.494    6.192    0.117    8.255 0     0.407    16.808    -2.842    -1.932    20.706    -3.128    4.546    0.060  -16.397 0   -12.683    11.679     1.047   -14.056    13.911     1.212    2.620    0.069    9.427 0   -10.058    -2.365    -0.383    -9.491     0.169     0.037    2.597    0.255   24.041 0 
  76.000    -9.568   -16.715    -1.920    -6.977   -14.290    -1.723    3.549    0.211   11.273 0     2.176   -25.023     1.118     5.891   -20.347     0.980    5.973    0.104   -7.926 0    10.858   -13.308     2.808    12.522    -7.364     2.884    6.172    0.102    4.357 0    18.984    -1.434    -3.111    19.197     5.282     2.893    6.720    0.234  -15.991 0    14.078    12.413     0.128    12.187    18.220     0.251    6.107    0.180    7.012 0     0.439    16.807     1.229    -1.838    20.761     0.959    4.562    0.300  -15.452 0   -12.634    11.779     1.629   -14.006    14.076     1.768    2.675    0.103    7.937 0   -10.025    -2.376    -0.151    -9.505     0.243     0.275    2.669    0.159   24.406 0 
  77.000    -9.644   -16.920    -1.948    -7.033   -14.502    -1.751    3.558    0.191   11.317 0     2.202   -24.982     0.979     5.789   -20.473     0.868    5.762    0.079   -6.329 0    10.787   -13.325    -2.853    12.694    -7.439    -2.766    6.187    0.214    4.978 0    18.915    -1.424     2.856    18.889     5.555     2.582    6.979    0.063  -15.667 0    14.265    12.424     0.011    12.143    18.180     0.141    6.135    0.262    7.474 0     0.479    16.896     1.065    -1.802    20.946     0.777    4.649    0.153  -16.481 0   -12.669    11.796     2.601   -14.309    13.982     2.888    2.732    0.331   16.442 0   -10.006    -2.379    -0.298    -9.448     0.276     0.124    2.713    0.285   24.152 0 
  78.000    -9.692   -17.030    -2.597    -7.281   -14.282    -2.408    3.656    0.088   10.856 0     2.231   -24.941     0.771     5.560   -20.204     0.645    5.790    0.210   -7.195 0    10.715   -13.347    -2.903    12.616    -7.319    -2.824    6.321    0.264    4.546 0    18.798    -1.380     2.743    18.951     5.643     2.489    7.025    0.291  -14.606 0    14.303    12.420    -0.086    12.404    18.785     0.056    6.642    0.089    8.117 0     0.545    17.011     0.998    -1.617    21.082     0.710    4.610    0.269  -16.520 0   -12.747    11.833     2.713   -14.497    14.208     2.861    2.950    0.045    8.476 0    -9.978    -2.391    -0.597    -9.507     0.527    -0.210    2.956    0.243   22.219 0 
  79.000    -9.744   -17.010     2.733    -7.268   -14.128     2.941    3.800    0.247   11.908 0     2.240   -24.935    -0.002     5.561   -19.889    -0.119    6.041    0.165   -6.699 0    10.714   -13.349     1.785    12.600    -7.283     1.987    6.353    0.259   11.572 0    18.744    -1.357     2.711    18.719     5.456     2.451    6.813    0.126  -14.890 0    14.353    12.415    -0.114    12.422    18.472     0.027    6.357    0.419    8.083 0     0.649    17.160     0.951    -1.800    21.485     0.658    4.970    0.224  -16.744 0   -12.940    11.909     2.828   -14.563    14.073     2.972    2.705    0.572    8.235 0    -9.933    -2.422    -0.664    -9.195     0.666    -0.268    3.175    0.321   22.689 0 
  80.000    -9.795   -16.985     2.620    -7.603   -14.160     2.608    3.576    0.164   -0.683 0     2.245   -24.937    -0.585     5.813   -19.678    -0.714    6.355    0.249   -7.413 0    10.714   -13.340     1.549    12.759    -7.375     1.813    6.306    0.268   15.127 0    18.723    -1.347     2.684    18.578     5.729     2.423    7.077    0.193  -14.956 0    14.354    12.417    -2.739    12.601    18.516    -2.689    6.346    0.112    2.870 0     0.738    17.284     1.445    -1.668    21.402     1.169    4.769    0.217  -15.843 0   -12.914    11.947    -1.370   -14.784    14.340    -1.056    3.038    0.288   17.963 0    -9.939    -2.423     0.748    -9.322     0.550     1.170    3.036    0.179   24.154 0 
  81.000    -9.882   -16.930     2.539    -7.632   -14.309     2.523    3.454    0.440   -0.900 0     2.251   -24.941    -1.645     5.895   -19.892    -1.761    6.227    0.154   -6.688 0    10.716   -13.290     1.519    12.606    -7.370     1.781    6.214    0.184   15.048 0    18.701    -1.335     2.563    18.735     5.502     2.302    6.837    0.101  -14.963 0    14.354    12.418     2.828    12.516    18.425    -3.086    6.283    0.067   21.123 0     0.739    17.283     2.978    -1.692    21.125     2.520    4.546    0.161  -26.230 0   -12.874    11.899    -0.825   -14.741    14.340    -0.549    3.073    0.097   15.843 0    -9.943    -2.434     1.380    -9.393     0.280     1.821    2.769    0.370   25.241 0 
